"Time","Amount"
97387,15.95
97387,15.95
97387,15.95
97387,39
97388,14.95
97388,39
97389,14.95
97389,39
97389,56.1
97389,15.95
97389,15.95
97390,5.91
97391,39
97391,12.95
97391,15.95
97391,15.95
97391,39
97392,15.95
97393,15.95
97393,15.95
97394,3.56
97394,15.95
97394,12.95
97394,15.95
97395,39
97395,15.95
97395,39
97396,15.95
97397,39
97397,15.95
97397,15.95
97397,15.95
97397,39
97398,15.95
97398,15.95
97398,39
97399,15.95
97399,56
97399,15.95
97400,15.95
97400,1.51
97400,15.95
97401,39
97401,15.95
97401,15.95
97401,14.95
97402,62.28
97402,15.95
97402,14.95
97402,19.31
97402,15.95
97403,71.8
97403,39
97403,39
97403,14.95
97403,15.95
97404,15.95
97404,12.95
97404,5.8
97405,15.95
97405,14.95
97405,1041.76
97405,15.95
97406,15.95
97406,14.95
97406,15.95
97407,15.95
97407,15.95
97407,313.87
97407,15.95
97407,15.95
97408,15.95
97408,15.95
97408,15.95
97408,15.95
97408,15.95
97409,14.95
97409,15.95
97409,15.95
97409,15.95
97410,15.95
97410,6.63
97410,14.95
97410,15.95
97410,15.95
97411,15.95
97411,15.95
97411,15.95
97411,15.95
97411,39
97411,15.95
97412,15.95
97412,15.95
97412,15.95
97412,15.95
97413,14.95
97413,15.95
97413,15.95
97413,39
97413,15.95
97413,15.95
97414,39
97414,15.95
97414,58.4
97414,15.95
97414,14.95
97414,15.95
97414,15.95
97415,15.95
97415,15.95
97415,15.95
97415,1.98
97416,15.95
97416,15.95
97416,15.95
97416,4.85
97416,15.95
97417,15.95
97417,15.95
97417,15.95
97418,15.95
97418,14.95
97418,15.95
97418,15.95
97418,15.95
97419,15.95
97419,15.95
97419,15.95
97419,15.95
97420,15.95
97420,15.95
97420,15.95
97421,15.95
97421,15.95
97421,15.95
97422,15.95
97422,15.95
97422,15.95
97422,15.95
97422,15.95
97422,15.95
97422,28.81
97423,15.95
97423,15.95
97424,15.95
97424,14.95
97424,14.95
97424,15.95
97424,15.95
97424,39
97425,15.95
97426,15.95
97426,309.61
97426,15.95
97426,15.95
97426,15.95
97426,15.95
97427,39
97427,15.95
97427,39
97427,15.95
97428,15.95
97428,6.03
97428,39
97429,39
97429,14.95
97430,39
97430,15.95
97430,28.56
97430,14.95
97431,26.28
97431,15.95
97431,14.95
97431,14.95
97432,14.95
97432,15.95
97432,15.95
97433,15.95
97433,39
97434,15.95
97434,14.95
97434,15.95
97434,40.35
97434,14.95
97434,159
97434,13.85
97435,15.95
97435,39
97435,15.95
97435,15.95
97435,15.95
97435,15.95
97436,39
97436,39
97436,14.7
97436,14.95
97436,14.95
97437,15.95
97437,15.95
97437,15.95
97437,12.95
97437,15.95
97438,14.95
97438,39
97438,72.3
97438,14.95
97438,39
97438,173.64
97439,15.95
97439,15.95
97439,15.95
97439,15.95
97439,15.95
97439,15.95
97440,14.95
97440,14.95
97441,15.95
97441,15.95
97441,14.95
97441,14.95
97442,15.95
97442,15.95
97442,15.95
97442,39
97443,14.95
97443,6.6
97443,14.95
97443,15.95
97444,14.95
97444,15.95
97444,39
97445,49.5
97445,15.95
97446,14.95
97446,15.95
97446,39
97446,15.95
97446,39
97446,15.95
97447,15.95
97447,15.95
97447,15.95
97447,69.73
97447,39
97448,14.95
97448,15.95
97448,15.95
97449,15.95
97449,15.95
97449,15.95
97450,7.9
97450,15.95
97450,15.95
97450,9.8
97450,15.95
97451,484.48
97451,39
97451,15.95
97451,15.95
97452,15.95
97452,14.95
97452,39
97452,15.95
97452,14.95
97453,15.95
97453,15.95
97453,15.95
97454,15.95
97454,39
97454,39
97454,14.95
97454,15.95
97455,15.95
97455,12.95
97455,39
97456,39
97457,15.95
97457,15.95
97457,15.95
97457,39
97458,15.95
97458,7.17
97458,39
97459,39
97459,15.95
97459,39
97460,14.95
97460,39
97460,15.95
97460,15.95
97460,15.95
97461,15.95
97462,15.95
97462,15.95
97462,14.95
97462,39
97462,15.95
97462,39
97463,14.95
97463,15.95
97463,15.95
97463,14.95
97464,15.95
97464,15.95
97464,15.95
97465,14.95
97465,15.95
97465,39
97465,6.03
97466,15.95
97466,15.95
97466,8.99
97466,15.95
97466,14.95
97466,15.95
97467,15.95
97467,15.95
97468,15.95
97468,14.95
97468,15.95
97468,15.95
97468,14.95
97469,39
97469,15.95
97469,15.95
97469,15.95
97470,14.95
97470,39
97470,40
97470,15.95
97470,23.52
97471,15.95
97471,15.95
97471,39
97471,39
97471,6.6
97471,15.95
97472,39
97472,113.79
97472,39
97472,39
97473,15.95
97473,58
97473,39
97473,15.95
97473,39
97474,14.95
97474,15.95
97475,24.11
97475,15.95
97476,5.19
97476,61
97476,39
97476,15.95
97477,39
97478,7.96
97478,15.95
97479,15.95
97479,15.95
97480,306.94
97480,169
97481,15.95
97481,14.7
97481,15.95
97482,12.95
97482,15.95
97482,12.95
97483,39
97484,14.95
97484,15.95
97485,15.95
97485,39
97487,15.95
97487,14.95
97488,0.99
97488,15.95
97489,5.95
97490,40
97490,15.95
97490,99.94
97490,14.95
97491,38.4
97491,14.95
97493,10
97493,14.95
97494,14.95
97498,242.3
97499,4
97501,15.95
97503,20
97503,15.95
97504,15.95
97505,15.95
97505,4.9
97506,15.66
97508,7.24
97509,44.7
97512,15.21
97512,1
97513,9.03
97514,238.1
97515,76.12
97516,3.08
97521,6.5
97522,17.99
97522,17.99
97525,21.62
97527,118.38
97528,9.9
97533,74.95
97534,25.28
97535,25.79
97537,29.4
97539,9.8
97541,2.75
97542,181.25
97545,458
97546,125
97546,24.32
97547,40
97549,104.29
97555,125.23
97557,97.89
97559,10
97560,9.8
97560,225.4
97563,3.3
97564,86.55
97565,52.8
97566,12
97567,0.89
97570,11
97576,12.99
97576,39.6
97577,12.99
97579,71.96
97580,1.98
97581,30.76
97583,75.1
97584,6.03
97587,352.3
97591,12.99
97597,3.94
97597,150.57
97602,12.99
97602,30.14
97603,3.55
97603,14.5
97604,3.3
97608,124.8
97610,4.06
97610,150
97612,7.12
97618,9.9
97621,59.03
97622,4.06
97623,1888.43
97623,29
97627,60
97628,191.75
97629,162
97629,103.83
97630,219.65
97630,15
97632,66.7
97633,65.84
97634,66.05
97635,12.99
97635,11
97636,0
97637,12.99
97638,0
97642,9.63
97645,52
97650,28.56
97655,16
97656,112.03
97659,29.95
97661,30
97667,12.99
97667,304
97668,43
97669,17
97671,38.4
97677,19
97677,6.03
97681,29.95
97682,59.9
97683,20
97685,80
97693,12.99
97693,78.65
97694,10
97695,8.65
97697,1.8
97699,106.84
97700,9.99
97706,4.49
97710,27.31
97710,4.9
97714,87.36
97714,38.44
97714,8.95
97715,7.68
97715,6.03
97719,1.89
97727,23.6
97728,4
97729,12.99
97732,36.16
97732,32.5
97735,12.99
97737,28.48
97737,65.65
97740,23.1
97740,69.99
97741,42.8
97743,9.8
97744,66.3
97744,24.78
97745,4.9
97747,12.99
97749,3.13
97750,11.5
97752,8
97754,15.99
97754,14.7
97756,12.9
97757,35.97
97758,1
97758,106.27
97761,0.84
97763,235.28
97765,29
97767,12.11
97769,16.56
97771,310.01
97771,43.45
97772,98
97772,69.99
97776,0.89
97776,4.95
97780,1.24
97781,44.38
97781,12.99
97782,10.99
97782,50
97785,12.99
97794,243.68
97800,4.99
97800,153.5
97802,20.96
97802,10
97803,11.54
97804,2.49
97804,9.99
97804,5.55
97805,4.99
97805,4.99
97807,32
97807,9.99
97807,1.98
97808,96.59
97808,9.99
97809,9.99
97809,4.99
97810,4.99
97811,4.99
97811,9.99
97811,188.11
97811,9.99
97812,9.99
97812,9.99
97813,75.44
97813,25.97
97814,9.99
97821,12.99
97821,9.99
97822,17.05
97823,12.9
97824,22.49
97824,50
97824,11.55
97825,19.99
97826,4.99
97828,8.99
97829,30
97829,12.99
97831,209
97831,1
97836,15.86
97838,7.25
97838,157.6
97839,9.8
97840,12.99
97842,1.5
97844,12.99
97847,3.3
97848,5
97855,2.81
97861,15.74
97863,4.9
97864,38.7
97865,4.9
97867,3.76
97874,150
97878,6.69
97879,55.08
97879,114.69
97879,6.99
97881,53.23
97884,39.95
97884,24.99
97884,98.4
97886,9.99
97886,5
97888,19.71
97892,1.97
97894,44.1
97895,12
97895,1.78
97900,3.96
97900,16.1
97901,27.09
97901,65.01
97901,115.17
97904,328.87
97904,124.8
97906,14.7
97910,12.99
97911,31
97915,36
97916,20.3
97916,16.38
97916,181.17
97918,20.59
97923,11.99
97926,1.98
97928,0.99
97930,88.56
97932,19.66
97935,500
97939,20
97941,1.98
97943,1.79
97944,72.84
97945,3.84
97946,13.13
97947,6
97955,12.99
97962,7.61
97963,2.99
97968,9.8
97977,7.5
97978,12.99
97980,2.5
97980,4.9
97981,0.01
97984,23.65
97990,14.46
97994,7.17
97997,15.68
98001,7.92
98011,9.36
98012,146.44
98021,9.99
98021,19.54
98022,23.37
98024,12.99
98027,18.35
98029,5.03
98029,14.41
98031,18.19
98034,4.49
98040,0.89
98046,15
98048,5.43
98050,8
98050,98
98055,77
98059,258.01
98061,157.52
98063,1.98
98067,4.99
98077,2.24
98079,5.53
98086,58.9
98087,0.89
98090,5
98090,4.49
98093,65.55
98098,80
98101,2
98106,56.4
98110,1
98112,19.95
98114,37.07
98115,206.68
98116,23.01
98120,74.91
98121,619.16
98123,1.98
98124,71.84
98124,64.86
98134,11.99
98137,19.99
98137,12.42
98138,1.79
98139,23.57
98140,39.98
98141,10.18
98147,10
98149,120.02
98152,4.49
98153,26.84
98153,7.57
98164,24.99
98165,6.44
98168,10
98169,21.02
98171,10
98172,94.36
98180,17.07
98181,29.4
98181,8.52
98184,4
98188,1.78
98192,59.9
98193,119.4
98195,0.89
98197,25.28
98197,30.31
98201,1.92
98207,98.7
98208,4.88
98209,27.15
98210,18.45
98211,83.9
98211,9.77
98212,20.14
98213,25.15
98216,81.4
98216,9.1
98217,5
98217,22
98226,11.02
98228,21.5
98231,18.23
98231,54.52
98233,0.99
98239,4.72
98241,27.27
98246,11.62
98248,25
98262,198
98268,21.68
98269,30
98276,18.96
98278,151.72
98278,42.43
98279,1.98
98282,5.35
98282,5.92
98290,36.93
98300,2.69
98301,255.68
98302,19.46
98315,203.59
98317,19.19
98320,0
98323,12
98325,52.88
98326,8.99
98329,5.93
98331,9.02
98335,10.99
98336,15.92
98337,25.41
98342,4.49
98348,5.49
98353,31.75
98357,28
98359,13.09
98365,140.31
98368,290.27
98371,4.92
98372,10
98374,9.08
98378,6.15
98390,1323.31
98390,9.99
98393,1.78
98398,36.59
98399,0.89
98400,105.5
98403,34.9
98405,67.56
98412,22.83
98415,365.24
98416,304.34
98420,8.45
98426,8.89
98430,7.58
98432,29.7
98434,11.9
98438,87
98439,0.9
98441,10
98441,86.21
98443,5
98446,44.99
98446,1.1
98450,18.4
98450,5.49
98451,1.98
98451,21.58
98473,75.66
98478,6.76
98483,11.48
98487,18.95
98489,146.89
98499,15.81
98500,13.35
98502,1
98503,31.86
98504,1
98505,2
98508,7.63
98515,2
98519,4.49
98520,16.36
98520,132.52
98521,11.53
98527,27.21
98528,0.89
98530,33.77
98536,21.8
98546,0.75
98553,96.97
98553,40.83
98554,6.34
98557,68.76
98559,14.4
98572,21.18
98573,287.38
98581,17.45
98583,264.98
98587,19.95
98588,18.78
98594,0.89
98595,133.73
98596,6.05
98602,4
98602,6.05
98602,9.99
98606,9.32
98611,34.25
98613,50.64
98613,0
98629,59.77
98631,5.29
98636,364.29
98636,74.06
98643,49
98646,25.9
98661,4.66
98662,40
98667,30.24
98670,118.15
98678,21.62
98685,276.67
98688,317
98689,117.8
98691,59.36
98697,67.56
98706,0.89
98707,1
98711,25
98715,1.46
98716,2.28
98721,4.49
98726,34.89
98728,53.71
98729,4.98
98736,29.42
98752,0.92
98755,7.68
98758,9.82
98762,77
98765,16.53
98770,5.18
98781,5.49
98783,69.99
98785,2.68
98792,31.74
98798,159
98799,8.72
98812,9.9
98816,41.11
98816,24.83
98825,498.14
98830,20
98830,119.39
98831,159.99
98840,26.9
98843,23
98848,6.02
98849,10.21
98853,12
98863,5.49
98866,500
98868,56.73
98871,4.5
98875,69
98876,227.38
98876,9.48
98880,129
98890,16.99
98904,0
98910,141.9
98911,74.95
98913,72.42
98926,57.8
98926,12.45
98932,115.04
98933,84.98
98937,75.66
98938,139
98941,113.79
98942,0.76
98946,39.95
98951,7.08
98954,37.87
98961,41.55
98963,8.72
98967,5.25
98969,41.2
98980,35.84
98988,25.5
99011,29.95
99012,14.99
99014,95
99020,11.99
99022,5.99
99029,33.07
99032,109.88
99035,36.52
99036,0
99037,113.49
99037,0
99045,1.97
99049,5.99
99052,65.22
99052,48.09
99053,11.62
99057,53.36
99058,69.05
99060,12.21
99064,23.8
99068,59.99
99071,11.57
99074,9.99
99076,9.99
99080,7.56
99095,23.8
99101,7.59
99102,237
99103,73.8
99108,4.95
99113,15
99114,15
99118,4.49
99118,677.08
99123,27.21
99125,28.96
99128,121.9
99128,109.72
99129,45.51
99130,135.94
99133,1.18
99141,0.69
99143,1
99144,37.45
99145,0.89
99146,0.76
99153,0.76
99157,0.76
99158,80
99159,23.6
99159,4
99162,5.9
99167,8.99
99168,49.95
99169,6.04
99171,21.4
99180,75.86
99180,26.46
99183,9.71
99183,246.68
99185,35.92
99186,56.88
99190,3.99
99198,1.88
99201,254.96
99202,1.5
99202,118
99204,42.48
99204,184.28
99207,5.15
99207,7.5
99212,28.87
99212,40.66
99214,1
99218,74.97
99218,79.67
99219,148.57
99220,91.6
99229,8.72
99230,29.7
99236,36.14
99238,318.46
99239,232.45
99242,9.99
99247,9.99
99249,20.7
99250,1
99253,0.76
99254,0.89
99255,29.7
99255,1.5
99261,17.45
99262,59.9
99270,50
99270,9.99
99275,64.8
99277,124.9
99283,12
99289,245.65
99293,1392.39
99298,13.01
99299,12.99
99300,5.99
99305,8.72
99306,3.58
99316,14.13
99316,24.95
99317,1.98
99322,29.7
99322,15.94
99324,9.99
99325,0.89
99329,17.4
99336,29.9
99337,53.68
99340,69.99
99344,9.99
99349,1340.14
99349,1340.14
99349,16.34
99349,16.34
99352,5.2
99356,194.88
99370,17.67
99372,3.58
99387,6.05
99389,0
99389,14.86
99396,9.98
99405,9.99
99410,0.97
99413,339.59
99416,99
99416,13.94
99418,1.98
99419,214.77
99422,10
99423,2.69
99426,11.75
99433,7.57
99434,131.5
99435,70.76
99440,179.7
99440,15.13
99449,163.2
99460,17.4
99464,416.19
99465,287.22
99469,13.45
99469,12.18
99472,25
99482,96.99
99484,34.14
99488,1
99489,1.5
99493,6.04
99499,21.9
99501,73.46
99503,28.75
99503,99
99507,283.18
99510,8.72
99513,30.24
99515,200
99515,3.93
99515,1.52
99522,311.36
99524,249.89
99530,4.45
99540,10
99548,15.09
99549,2.25
99551,1
99555,25.27
99555,14.48
99556,854.12
99559,1
99570,22.94
99570,21.88
99570,11.61
99571,12.99
99574,3.99
99578,1
99582,12.99
99584,4.99
99591,9.91
99593,60.67
99595,25
99595,4.99
99601,1.17
99605,51.89
99607,159.39
99608,14.99
99611,37.99
99612,14.45
99618,30.66
99626,33.8
99629,6.41
99632,0.89
99636,37.07
99636,5.3
99640,6.04
99641,30.35
99646,28.23
99647,1.78
99650,5.07
99652,35.47
99669,29.9
99673,3.99
99674,500
99682,2.68
99683,3.75
99687,27.93
99689,29.56
99699,53.3
99700,1.52
99701,13.43
99704,11.01
99707,159.99
99709,7.68
99709,161.88
99717,1.78
99719,28
99724,12.99
99726,49
99731,4.74
99732,7.98
99739,32.34
99740,2.45
99741,44.86
99741,12.99
99743,321.44
99745,37.96
99745,6.04
99745,5.2
99752,2.49
99758,12.08
99768,1.52
99770,11.99
99771,316.6
99776,4.99
99777,11.99
99783,83.95
99786,19.09
99787,14.41
99791,12.99
99796,12.99
99800,18.11
99805,39
99806,23.27
99807,3.59
99809,7.56
99813,12.08
99816,12.99
99817,47.77
99820,0.76
99821,36.64
99821,6.28
99822,88.77
99830,45.37
99831,10.7
99833,0.89
99833,54.26
99833,12.99
99847,500
99859,12.22
99863,9
99865,7.59
99870,11.21
99871,4.51
99879,60.5
99881,79.95
99881,9
99882,132.02
99882,9.46
99882,9
99883,9
99883,11.99
99884,9
99885,5.99
99885,7.19
99886,9
99888,9
99892,9
99893,5
99896,9
99896,9
99897,9
99898,9
99899,9
99900,9.98
99901,9
99902,9
99902,9
99906,9.4
99906,9
99906,9
99907,9
99908,731.24
99909,9
99911,9
99914,2.23
99917,86
99918,9
99918,22.08
99923,9
99923,1
99925,9
99925,14.41
99932,40.96
99938,75.86
99938,20
99938,196.93
99938,12.11
99939,7.59
99940,1
99940,7.59
99941,6.99
99941,12.99
99941,1.01
99941,1
99945,6.99
99946,10
99947,20.65
99960,115
99964,1.91
99966,40.1
99967,12.67
99968,1.29
99969,256.06
99977,142.94
99977,24.36
99978,16.79
99979,69.8
99980,224.73
99984,7.55
99995,18.69
99998,29.9
99999,19.17
1e+05,49.5
100003,212.5
100003,81.7
100004,7.99
100004,29.7
100005,7.56
100015,2793.6
100017,27.64
100018,1
100022,39
100024,78.28
100025,27.93
100025,11.99
100035,95
100041,13.4
100042,4.76
100044,12.08
100046,6.04
100047,33.35
100056,0.73
100059,1
100062,20
100065,93.07
100067,3.28
100073,26.98
100081,5.99
100081,15.95
100082,2.27
100083,37.78
100084,9.44
100086,0.89
100091,22.94
100091,0.76
100092,1.98
100093,12.31
100095,5.49
100111,154.67
100112,38.6
100114,9.99
100122,208
100127,166.56
100131,36
100133,29.7
100135,1.79
100139,20.33
100140,12
100143,7.18
100143,0.89
100155,64.88
100161,2.58
100161,173.71
100163,29.52
100182,4.99
100186,618.87
100188,1
100189,38.99
100189,1
100191,39
100195,9.99
100195,8.98
100199,75.86
100200,6.04
100204,1
100212,16.93
100213,30.24
100223,2.28
100228,15.54
100231,560.03
100241,1873.12
100245,500
100264,7.58
100266,200
100276,30.23
100282,75.66
100289,1
100290,6.04
100291,7.55
100298,1
100310,500
100311,7.5
100319,16.98
100320,164.8
100341,464.04
100352,378
100355,15
100358,29.7
100363,9.86
100366,166.48
100369,136.04
100369,2.38
100373,1.78
100374,335.16
100383,12.08
100384,779.86
100386,72.65
100387,34.01
100390,230.51
100395,123
100395,1.98
100399,72.38
100407,5.98
100407,29.21
100408,174.4
100409,49.83
100410,45.4
100418,4.95
100421,12.26
100421,1.5
100422,5
100428,7.68
100440,114.39
100444,25.17
100447,4.99
100453,6.01
100454,63.75
100466,500
100469,18.31
100470,107.16
100472,114.89
100480,50
100483,12.08
100483,248.51
100483,75.86
100490,28.91
100493,6.99
100493,328.99
100498,69.85
100501,0.76
100508,93.82
100510,6.89
100513,2.94
100516,1.79
100516,4.57
100521,1.79
100524,1.29
100532,8.99
100539,0.89
100541,137.04
100545,101.6
100550,19.99
100551,34.79
100552,3.59
100554,847.06
100556,5.99
100563,75.93
100569,142.62
100569,9.99
100574,38.04
100574,13.7
100584,71.1
100592,9.84
100597,32.03
100606,144.91
100610,7.6
100620,1.98
100621,26.29
100629,11.99
100630,26.97
100631,1289.51
100635,12.08
100643,41.56
100651,37.01
100654,39.46
100657,29.99
100661,4.75
100664,2.18
100673,0.89
100686,0.89
100689,11.2
100690,134.68
100693,4.95
100705,1
100712,39
100716,25.8
100718,18.31
100720,0.49
100724,4.99
100724,26.43
100739,9.46
100745,27.16
100752,1.4
100753,76.54
100754,10
100774,18.64
100793,185.3
100798,49.99
100800,90.71
100800,46.99
100810,7.46
100810,3.78
100820,15.95
100820,39
100821,15.95
100822,75.63
100822,39
100823,39
100823,15.95
100824,39
100824,15.95
100826,14.95
100826,15.95
100827,59.7
100828,14.95
100831,39
100831,39
100831,15.95
100831,52.9
100832,39
100833,39
100833,14.95
100833,15.95
100833,14.95
100833,19.22
100834,39
100834,39
100834,15.95
100834,39
100835,39
100835,39
100835,14.95
100836,39
100836,15.95
100836,14.95
100836,1.51
100837,10
100837,39
100838,15.95
100838,15.95
100838,14.95
100838,10
100838,15.95
100838,39
100839,39
100839,15.95
100840,39
100840,15.95
100841,14.95
100842,15.95
100842,39
100842,89.81
100842,39
100843,39
100843,289.26
100843,15.95
100843,39
100844,15.95
100844,14.95
100845,15.95
100845,39
100845,39
100846,39
100846,15.95
100846,39
100847,39
100848,15.95
100849,69
100849,15.95
100849,15.95
100849,15.95
100849,39
100850,14.95
100850,39
100850,39
100850,39
100850,14.95
100850,15.95
100851,15.95
100851,15.95
100851,6.99
100852,15.95
100853,14.95
100853,15.95
100853,15.95
100853,39
100853,15.95
100854,15.95
100855,15.95
100855,15.95
100855,39
100856,6.99
100857,39
100857,15.95
100857,15.95
100858,15.95
100858,14.95
100859,15.95
100859,39
100860,59.99
100860,347.11
100860,15.95
100860,15.95
100860,15.95
100860,15.95
100860,15.95
100861,15.95
100861,15.95
100861,15.95
100862,15.95
100862,39
100863,14.95
100863,15.95
100863,15.95
100864,15.95
100864,15.95
100865,14.95
100865,15.95
100865,15.95
100866,14.95
100866,15.95
100866,15.95
100867,15.95
100867,15.95
100868,15.95
100869,15.95
100869,39
100870,15.95
100870,15.95
100870,15.95
100871,15.95
100871,4.49
100871,15.95
100872,15.95
100872,15.95
100872,15.95
100872,15.95
100873,14.95
100873,15.95
100873,24.95
100873,39
100874,15.95
100874,15.95
100874,15.95
100874,15.95
100875,14.95
100875,14.95
100875,15.95
100876,14.95
100876,14.95
100876,15.95
100876,15.95
100876,15.95
100877,15.95
100877,15.95
100877,15.95
100878,15.95
100878,15.95
100878,15.95
100878,15.95
100880,15.95
100880,14.95
100880,15.95
100880,15.95
100880,15.95
100881,14.95
100881,15.95
100881,15.95
100881,39
100882,15.95
100882,14.95
100883,14.95
100883,15.95
100883,15.95
100883,15.95
100884,15.95
100884,39
100884,39
100885,15.95
100885,15.95
100885,15.95
100887,15.95
100887,39
100887,15.95
100887,14.95
100887,15.95
100887,15.95
100888,15.95
100889,15.95
100889,15.95
100889,39
100890,15.95
100890,39
100890,15.95
100891,15.95
100891,39
100891,15.95
100891,15.95
100891,39
100892,15.95
100892,6.04
100892,15.95
100893,39
100893,39
100893,39
100893,15.95
100894,39
100894,15.95
100894,39
100895,39
100895,14.95
100895,15.95
100896,15.95
100896,15.95
100897,15.95
100897,14.95
100897,15.95
100897,15.95
100897,39
100898,39
100898,15.95
100898,14.95
100898,15.95
100899,14.95
100899,39
100900,15.95
100900,15.95
100901,39
100902,39
100902,15.95
100902,15.95
100903,14.95
100903,14.95
100903,50
100903,39
100904,15.95
100904,39
100904,15.95
100905,15.95
100906,39
100906,15.95
100907,28.75
100907,15.95
100908,15.95
100909,12.95
100909,14.95
100909,15.95
100910,120
100910,14.95
100910,15.95
100910,14.95
100910,39
100911,39
100911,15.95
100911,15.95
100912,39
100912,14.95
100912,14.95
100912,14.95
100912,39
100912,42.46
100913,14.97
100913,39
100913,14.95
100915,14.95
100915,15.95
100915,39
100915,15.95
100915,15.95
100916,12.95
100916,14.95
100917,39
100918,15.95
100918,15.95
100920,39
100920,15.95
100921,14.95
100921,39
100921,15.95
100921,14.95
100922,14.95
100922,14.95
100922,39
100922,14.95
100923,15.95
100924,14.95
100924,14.95
100924,14.95
100924,1
100925,14.95
100925,39
100926,15.95
100926,14.95
100927,39
100928,14.01
100929,15.95
100929,39
100930,92.5
100930,14.95
100930,120
100932,14.95
100933,37.5
100933,15.95
100934,14.95
100935,39
100935,15.95
100936,39
100937,7.99
100937,14.95
100938,39
100939,14.95
100939,14.95
100940,15.95
100942,39
100943,29.7
100943,14.95
100945,14.95
100946,386.57
100948,39
100949,46.16
100950,5.99
100951,14.95
100952,35.8
100952,14.95
100952,18.9
100953,9.91
100954,14.95
100956,9.99
100965,41.99
100968,56.47
100982,95.75
100983,500
100984,47.44
100985,7.99
100997,58.94
101002,18.11
101008,1.98
101022,135
101023,7.72
101035,59.9
101051,0.92
101056,15.28
101056,128.32
101058,15
101062,2.49
101064,500
101065,34.99
101074,1
101075,83.33
101091,15
101094,209.6
101097,200.44
101097,21.33
101099,3.94
101099,7.72
101101,80.68
101101,45.4
101108,20.99
101117,125.95
101125,0.89
101127,20.7
101128,29.96
101132,19.99
101134,74.9
101135,69.99
101137,0.89
101140,1
101144,80.59
101154,2.99
101155,109.01
101160,5707.82
101160,78.27
101161,1.98
101166,0.89
101172,79.21
101180,212.5
101188,388.04
101188,83
101189,151
101190,7.53
101195,113.34
101197,102
101201,45.4
101207,102.22
101211,158.4
101214,24.99
101215,3.5
101216,632.9
101223,9.99
101225,0.89
101226,0.89
101229,19.72
101231,18.92
101231,112
101231,89.25
101234,38.27
101240,20
101241,72.4
101248,82
101252,2.64
101257,1
101258,4.99
101258,59.1
101259,102
101261,4.99
101263,27.16
101265,2.68
101265,30.24
101267,29.96
101267,78.3
101269,154.68
