ID,RCTRCK,RACE_DE,RACE_NO,PARTCPT_NO,RANK,RCHOSE_NM,HRSMN,RCORD,ARVL_DFFRNC,EACH_SCTN_PASAGE_RANK,A_WIN_SYTM_EXPECT_ALOT,WIN_STA_EXPECT_ALOT
14223,서울,2014-06-22,11,1,8,특명작전,박현우,0:01:30.0,1½,6 -  -  - 7 - 7 - 8,149.9,23.5
14224,서울,2014-06-22,11,7,6,슈퍼플로잇,이상혁,0:01:29.6,코,13 -  -  - 12 - 13 - 9,13.2,3.1
14225,서울,2014-06-22,6,11,13,환상의비율,안효리,0:01:26.2,3,11 -  -  - 12 - 13 - 13,150,42.3
14226,서울,2014-06-22,5,11,5,서창비호,이상혁,0:01:23.2,2,10 -  -  - 8 - 8 - 6,37.1,3.8
14227,서울,2014-06-22,10,6,9,브라더스,이쿠,0:01:53.8,1½,6 - 6 - 7 - 6 - 7 - 9,30,5.2
14228,서울,2014-06-22,11,10,12,개선강자,임기원,0:01:30.9,½,11 -  -  - 11 - 12 - 13,135.4,20.4
14229,서울,2014-06-28,9,7,2,가속비상,서승운,0:01:28.4,1,4 -  -  - 4 - 5 - 1,59,8.8
14230,서울,2014-06-28,8,10,4,흑청,유승완,0:01:30.1,1,5 -  -  - 6 - 7 - 5,20.3,3.4
14231,서울,2014-06-28,8,13,13,가우초,박상우,0:01:32.6,7,13 -  -  - 13 - 13 - 13,187.2,16.6
14232,서울,2014-06-28,7,8,8,개선행진곡,김옥성,0:01:17.6,½,5 -  -  - 5 - 6 - 6,15,3
14233,서울,2014-06-28,6,7,4,럭키이글,전덕용,0:01:25.0,2½,5 -  -  - 3 - 3 - 2,15.4,4.6
14234,서울,2014-06-28,4,6,3,대대장,김옥성,0:01:16.9,6,6 -  -  - 7 - 6 - 5,47.8,5.5
14235,서울,2014-06-28,3,6,6,수성비티,김동수,0:01:02.3,1¾,1 -  -  - 1 - 2 - 3,56.8,8
14236,서울,2014-06-28,2,8,3,청마,송재철,0:01:03.7,1¼,1 -  -  - 1 - 2 - 1,9.6,1.9
14237,서울,2014-06-28,2,7,5,테네시퀸,문세영,0:01:03.8,½,4 -  -  - 4 - 5 - 4,3.9,1.4
14238,서울,2014-06-28,2,9,12,퀸즈타운,이상혁,0:01:05.7,½,8 -  -  - 8 - 11 - 12,83.7,12.7
14239,서울,2014-06-28,2,10,11,아스타,이강서,0:01:05.6,4,9 -  -  - 9 - 9 - 11,316.8,30.9
14240,서울,2014-06-28,6,9,7,즐거운캠프,신이치,0:01:25.9,1,2 -  -  - 2 - 2 - 6,19.1,4.4
14241,서울,2014-06-28,2,2,1,굿스타트,유승완,0:01:03.2,,5 -  -  - 5 - 6 - 3,1.8,1.1
14242,서울,2014-06-28,6,5,8,레드골드,방춘식,0:01:26.0,½,7 -  -  - 5 - 6 - 7,19.1,4.3
14243,서울,2014-06-28,6,6,9,세명스마일,이쿠,0:01:26.4,2½,10 -  -  - 11 - 10 - 8,60.5,13.1
14244,서울,2014-06-28,6,10,13,대돌파,최원준,0:01:28.3,4,11 -  -  - 13 - 13 - 13,55.6,12.7
14245,서울,2014-06-28,6,13,2,특별소녀,이상혁,0:01:24.3,목,9 -  -  - 7 - 7 - 5,4.5,1.7
14246,서울,2014-06-28,7,6,7,네트워크,신이치,0:01:17.5,1¾,6 -  -  - 6 - 9 - 8,20.6,3.7
14247,서울,2014-06-28,8,1,7,다링퀸,신이치,0:01:30.4,1½,11 -  -  - 11 - 11 - 10,172.8,26.2
14248,서울,2014-06-28,8,2,11,송암질주,김용근,0:01:31.1,1,1 -  -  - 1 - 1 - 4,12.4,2.5
14249,서울,2014-06-28,2,11,2,팍스라이,조한별,0:01:03.5,1¾,11 -  -  - 11 - 12 - 9,5.4,1.3
14250,서울,2014-06-28,2,12,9,더존세상,전덕용,0:01:04.7,1¾,12 -  -  - 12 - 10 - 10,49.6,15.8
14251,서울,2014-06-28,3,4,9,넘버원이즈칸,송재철,0:01:02.9,½,10 -  -  - 10 - 8 - 7,109.3,7.3
14252,서울,2014-06-28,3,8,1,보란듯이,김옥성,0:01:01.5,,3 -  -  - 3 - 3 - 2,7.6,1.3
14253,서울,2014-06-28,3,9,5,고속주파,방춘식,0:01:02.0,¾,8 -  -  - 8 - 7 - 6,30.9,2.9
14254,서울,2014-06-28,3,11,10,퍼펙틀리재지,김귀배,0:01:03.4,3,12 -  -  - 12 - 12 - 11,187.6,11.1
14255,서울,2014-06-28,4,1,2,스노우퀸,송재철,0:01:15.8,½,2 -  -  - 3 - 2 - 1,1.6,1.1
14256,서울,2014-06-28,4,8,9,스트롱러브,한성열,0:01:24.0,32,7 -  -  - 5 - 7 - 9,11.7,1.8
14257,서울,2014-06-28,4,9,6,카바나여신,박종현,0:01:18.2,3,1 -  -  - 1 - 1 - 3,49.9,8.8
14258,서울,2014-06-28,5,1,4,미라클정상,전덕용,0:01:22.4,½,1 -  -  - 1 - 1 - 1,10,2.4
14259,서울,2014-06-28,5,2,3,에스비러브,서승운,0:01:22.3,½,2 -  -  - 3 - 2 - 2,11.7,2
14260,서울,2014-06-28,5,5,1,펠리시티,이쿠,0:01:22.0,,6 -  -  - 6 - 6 - 5,4.1,1.2
14261,서울,2014-06-28,5,6,7,원더드리머,김옥성,0:01:24.2,½,5 -  -  - 5 - 5 - 6,51.8,4.1
14262,서울,2014-06-28,5,7,6,스피릿파워,한성열,0:01:24.1,5,8 -  -  - 8 - 7 - 7,126.8,7.6
14263,서울,2014-06-28,6,2,11,보은공주,이강서,0:01:26.7,1¼,13 -  -  - 12 - 12 - 12,79.6,13.9
14264,서울,2014-06-28,2,1,10,화이트큐피드,이쿠,0:01:05.0,1¼,7 -  -  - 7 - 7 - 7,179.5,12.1
14265,서울,2014-06-28,8,8,10,보성제일,장추열,0:01:30.9,¾,9 -  -  - 8 - 9 - 12,139.4,14
14266,서울,2014-06-28,8,12,12,춘화춘풍,서승운,0:01:31.3,1¾,10 -  -  - 10 - 10 - 11,211.1,28.5
14267,서울,2014-06-28,9,9,9,담양미소,최원준,0:01:29.7,1,13 -  -  - 14 - 13 - 10,151.1,17.7
14268,서울,2014-06-28,9,11,3,굿러너,함완식,0:01:28.6,¾,7 -  -  - 7 - 7 - 4,5.9,2
14269,서울,2014-06-28,10,7,8,아케자,안효리,0:02:04.8,10,7 - 6 - 6 - 6 - 6 - 8,161.7,21.4
14270,서울,2014-06-28,10,10,6,대싱디바,서승운,0:02:01.9,6,8 - 8 - 8 - 7 - 8 - 6,14.9,2.8
14271,서울,2014-06-28,11,1,12,자이카,안효리,0:02:00.6,9,2 - 2 - 2 - 5 - 6 - 12,224.3,22.6
14272,서울,2014-06-28,1,12,6,스마트,이동국,0:01:18.1,1,6 -  -  - 7 - 7 - 6,29.9,4.8
14273,서울,2014-06-28,1,13,7,엠프티런,신이치,0:01:18.2,1,12 -  -  - 12 - 13 - 11,289.9,34.2
14274,서울,2014-06-28,1,14,4,마이스테이지,문세영,0:01:17.8,3,13 -  -  - 13 - 12 - 10,10.9,5.1
14275,서울,2014-06-28,1,1,14,팜힐스,김혜선,0:01:21.8,11,14 -  -  - 14 - 14 - 14,135.4,29.8
14276,서울,2014-06-28,1,2,12,미주골드,김옥성,0:01:19.2,¾,11 -  -  - 10 - 11 - 12,282.3,45.8
14277,서울,2014-06-28,1,3,2,사이렌스톰,이금주,0:01:16.7,1¼,2 -  -  - 2 - 2 - 1,6.2,2.4
14278,서울,2014-06-28,1,4,11,배블드림,유승완,0:01:19.0,목,7 -  -  - 6 - 5 - 5,20.4,4.3
14279,서울,2014-06-28,1,5,13,여걸천하,한성열,0:01:19.8,4,5 -  -  - 4 - 3 - 7,12.1,4.1
14280,서울,2014-06-28,1,6,3,해품,이아나,0:01:17.3,3,9 -  -  - 8 - 8 - 4,3.4,1.2
14281,서울,2014-06-28,1,7,10,도솔봉,이쿠,0:01:19.0,1¾,8 -  -  - 9 - 9 - 13,151.3,29.5
14282,서울,2014-06-28,1,8,5,새창조,장추열,0:01:17.9,½,10 -  -  - 11 - 10 - 9,16.8,4.9
14283,서울,2014-06-28,1,9,1,드림퀸,서승운,0:01:16.5,,1 -  -  - 1 - 1 - 2,3.1,1.5
14284,서울,2014-06-28,1,10,8,카리스마퀸,최범현,0:01:18.4,1¼,3 -  -  - 3 - 4 - 3,9.7,2.7
14285,서울,2014-06-28,1,11,9,원더라이,조한별,0:01:18.7,1¼,4 -  -  - 5 - 6 - 8,32.7,4
14286,서울,2014-06-28,8,9,3,마이드림,이쿠,0:01:29.9,4,12 -  -  - 12 - 12 - 9,188.1,14.9
14287,서울,2014-06-28,10,5,9,플라이여왕,이아나,0:02:06.9,12,1 - 1 - 2 - 2 - 3 - 9,187.1,12.5
14288,서울,2014-06-28,11,3,8,푸른미소,최원준,0:01:58.5,코,1 - 1 - 1 - 1 - 1 - 2,67.1,14.1
14289,서울,2014-06-28,5,3,5,플래쉬비전,최범현,0:01:23.2,5,3 -  -  - 2 - 3 - 4,11.4,2.2
14290,서울,2014-06-28,6,1,6,전농걸,장추열,0:01:25.8,3,8 -  -  - 10 - 11 - 9,8.8,2.5
14291,서울,2014-06-28,6,8,5,럭키뮤직,문세영,0:01:25.2,1¼,1 -  -  - 1 - 1 - 3,5.9,2.2
14292,서울,2014-06-28,7,9,10,여왕등극,방춘식,0:01:18.5,1¼,7 -  -  - 10 - 11 - 11,196.5,27.6
14293,서울,2014-06-28,9,5,4,티나브라더,장추열,0:01:29.0,2,6 -  -  - 9 - 9 - 6,4.2,1.6
14294,서울,2014-06-28,9,4,14,최고기록,조한별,0:01:32.0,8,3 -  -  - 3 - 4 - 11,100.7,19.3
14295,서울,2014-06-28,9,3,7,스크램제트,김옥성,0:01:29.5,1,5 -  -  - 6 - 6 - 7,18.7,5.7
14296,서울,2014-06-28,9,1,11,클린업스타,이쿠,0:01:30.2,½,9 -  -  - 11 - 11 - 12,2.4,1.3
14297,서울,2014-06-28,8,11,6,예신노부,함완식,0:01:30.2,½,6 -  -  - 4 - 4 - 3,4.1,1.5
14298,서울,2014-06-28,8,4,2,비엔토갤러퍼,송재철,0:01:29.3,머리,2 -  -  - 3 - 3 - 2,40.3,5.6
14299,서울,2014-06-28,8,7,8,새벽의태양,방춘식,0:01:30.7,1½,8 -  -  - 7 - 6 - 8,107.2,15.4
14300,서울,2014-06-28,7,1,1,감동시대,박상우,0:01:15.7,,9 -  -  - 8 - 5 - 3,41.5,6.6
14301,서울,2014-06-28,4,2,1,가이스타트,장추열,0:01:15.8,,5 -  -  - 6 - 4 - 2,8,1.6
14302,서울,2014-06-28,11,12,11,제삼비술,김옥성,0:01:59.1,코,12 - 12 - 12 - 12 - 11 - 11,145.1,12.3
14303,서울,2014-06-28,10,2,2,오늘이,임기원,0:02:00.0,3,5 - 5 - 5 - 5 - 4 - 3,3.3,1.3
14304,서울,2014-06-28,9,2,5,운검,신이치,0:01:29.3,1¾,10 -  -  - 10 - 10 - 8,61,10.5
14305,서울,2014-06-28,11,11,6,담양축제,최범현,0:01:58.3,½,11 - 11 - 11 - 3 - 5 - 8,17.3,3.7
14306,서울,2014-06-28,11,10,10,러시안투윈,박상우,0:01:59.1,코,4 - 4 - 4 - 8 - 8 - 7,224.2,23.8
14307,서울,2014-06-28,11,9,4,놀부만세,이찬호,0:01:58.1,머리,8 - 8 - 8 - 9 - 9 - 6,6.8,2
14308,서울,2014-06-28,11,7,2,싱싱캣,함완식,0:01:57.9,1½,5 - 5 - 5 - 6 - 7 - 3,5.4,1.7
14309,서울,2014-06-28,11,6,5,언비터블,이쿠,0:01:58.2,½,7 - 7 - 6 - 7 - 4 - 5,4.6,1.4
14310,서울,2014-06-28,11,4,9,노시크릿모어,서승운,0:01:59.1,3,9 - 9 - 9 - 11 - 12 - 10,23.5,4.9
14311,서울,2014-06-28,11,2,1,마리대물,유승완,0:01:57.6,,6 - 6 - 7 - 4 - 2 - 1,2.5,1.5
14312,서울,2014-06-28,10,9,,평천하,박상우,0:02:07.1,실격,9 - 9 - 9 - 10 - 10 - 10,112.5,12.5
14313,서울,2014-06-28,10,8,1,천왕둥이,문세영,0:01:59.5,,4 - 4 - 3 - 3 - 2 - 2,1.8,1.1
14314,서울,2014-06-28,10,6,4,한누리,이쿠,0:02:00.6,2,10 - 10 - 10 - 9 - 9 - 5,10,1.8
14315,서울,2014-06-28,10,3,7,악셀갤러퍼,이상혁,0:02:03.0,6,2 - 3 - 4 - 4 - 5 - 7,45.4,6.3
14316,서울,2014-06-28,9,14,1,퍼스트칸,이찬호,0:01:28.3,,8 -  -  - 5 - 3 - 3,11.9,2.6
14317,서울,2014-06-28,9,12,13,백호돌이,안효리,0:01:30.5,¾,12 -  -  - 12 - 12 - 14,278.6,19.2
14318,서울,2014-06-28,9,10,10,유노우왓아이원트,유승완,0:01:30.1,2,14 -  -  - 13 - 14 - 13,63.2,7.6
14319,서울,2014-06-28,9,8,8,샌드위즈,문세영,0:01:29.6,½,2 -  -  - 2 - 2 - 5,8.8,3
14320,서울,2014-06-28,9,6,12,부마아트,이상혁,0:01:30.3,¾,11 -  -  - 8 - 8 - 9,35.8,5.4
14321,서울,2014-06-28,7,11,2,무적황제,문세영,0:01:15.7,목,10 -  -  - 11 - 7 - 5,2.4,1.3
14322,서울,2014-06-28,7,7,5,금강대왕,서승운,0:01:16.6,1½,4 -  -  - 4 - 1 - 2,2.7,1.2
14323,서울,2014-06-28,2,4,4,케이럭,장추열,0:01:03.7,코,2 -  -  - 2 - 1 - 2,82.5,7.6
14324,서울,2014-06-28,2,3,6,좋은인연,이아나,0:01:04.3,2½,6 -  -  - 6 - 4 - 6,112,10.6
14325,서울,2014-06-28,8,5,1,절영마,문세영,0:01:29.2,,3 -  -  - 2 - 2 - 1,2,1.2
14326,서울,2014-06-28,8,3,5,스피드킬러,임기원,0:01:30.1,목,7 -  -  - 9 - 8 - 7,4.1,1.3
14327,서울,2014-06-28,7,10,9,필승예찬,최범현,0:01:18.2,4,8 -  -  - 7 - 8 - 9,46.9,8
14328,서울,2014-06-28,7,3,3,올포글로리,임기원,0:01:16.3,3,1 -  -  - 1 - 2 - 1,6.4,2
14329,서울,2014-06-28,7,2,4,성산가야,이찬호,0:01:16.3,½,11 -  -  - 9 - 10 - 7,26.3,3.2
14330,서울,2014-06-28,6,12,1,재블린나인,최범현,0:01:24.2,,3 -  -  - 4 - 4 - 1,4.3,1.9
14331,서울,2014-06-28,6,3,3,포커스,안효리,0:01:24.5,1½,4 -  -  - 6 - 5 - 4,4.1,1.6
14332,서울,2014-06-28,5,8,2,쎈메이커,방춘식,0:01:22.2,¾,4 -  -  - 4 - 4 - 3,1.4,1
14333,서울,2014-06-28,4,7,8,윈드워커,신이치,0:01:18.5,1,8 -  -  - 8 - 9 - 8,77.4,13.5
14334,서울,2014-06-28,4,4,7,레이스홀릭,이준철,0:01:18.3,½,9 -  -  - 9 - 8 - 7,61.5,12.2
14335,서울,2014-06-28,4,3,4,터프러너,문세영,0:01:17.2,1¾,3 -  -  - 4 - 5 - 6,5.3,1.6
14336,서울,2014-06-28,3,10,7,과천거목,조한별,0:01:02.5,1¼,4 -  -  - 4 - 4 - 5,345,32.4
14337,서울,2014-06-28,3,3,8,강남스타,이준철,0:01:02.9,1¾,5 -  -  - 5 - 5 - 8,351.6,9.8
14338,서울,2014-06-28,3,2,11,서티스텝,이상혁,0:01:03.6,¾,9 -  -  - 9 - 11 - 12,490.6,35.9
14339,서울,2014-06-28,3,1,4,백전노장,이찬호,0:01:01.9,¾,11 -  -  - 11 - 10 - 9,16,1.7
14340,서울,2014-06-28,2,6,7,루나챔프,최범현,0:01:04.4,¾,10 -  -  - 10 - 8 - 8,173.8,16.4
14341,서울,2014-06-28,2,5,8,일진마루,함완식,0:01:04.4,½,3 -  -  - 3 - 3 - 5,15.3,3.2
14342,서울,2014-06-28,6,11,10,러너윈,신대전,0:01:26.5,½,12 -  -  - 9 - 9 - 11,85.3,17.7
14343,서울,2014-06-28,8,6,9,파워시티,이금주,0:01:30.7,목,4 -  -  - 5 - 5 - 6,16.5,3.4
14344,서울,2014-06-28,7,5,11,헤일로스키,박종현,0:01:19.7,7,3 -  -  - 3 - 4 - 10,10.3,2.6
14345,서울,2014-06-28,7,4,6,단디디에고,권석원,0:01:17.2,3,2 -  -  - 2 - 3 - 4,119.7,16.2
14346,서울,2014-06-28,6,4,12,스트롱샤인,한성열,0:01:27.6,5,6 -  -  - 8 - 8 - 10,24,6.2
14347,서울,2014-06-28,5,4,8,장산금풍,임기원,0:01:24.9,4,7 -  -  - 7 - 8 - 8,121.6,11.4
14348,서울,2014-06-28,4,5,5,세상만사,박현우,0:01:17.7,2½,4 -  -  - 2 - 3 - 4,6.6,1.8
14349,서울,2014-06-28,3,12,12,다그다,박병윤,0:01:03.6,½,7 -  -  - 7 - 9 - 10,92,5.1
14350,서울,2014-06-28,3,7,2,헤니액티브,서승운,0:01:01.5,머리,2 -  -  - 2 - 1 - 1,1.1,1.1
14351,서울,2014-06-28,3,5,3,천적,유승완,0:01:01.8,1¾,6 -  -  - 6 - 6 - 4,24.3,2.1
14352,서울,2014-06-28,11,8,3,마니인컴,조경호,0:01:58.1,1½,3 - 3 - 3 - 2 - 3 - 4,8.6,2.5
14353,서울,2014-06-28,11,5,7,히어히컴스,박현우,0:01:58.5,¾,10 - 10 - 10 - 10 - 10 - 9,20,7.2
14354,서울,2014-06-28,10,4,3,뉴에이지,박종현,0:02:00.2,1,3 - 2 - 1 - 1 - 1 - 1,11.4,2.4
14355,서울,2014-06-28,10,1,5,키핑트로피,박현우,0:02:00.8,1¼,6 - 7 - 7 - 8 - 7 - 4,12.6,2.4
14356,서울,2014-06-28,9,13,6,마천루,임기원,0:01:29.4,½,1 -  -  - 1 - 1 - 2,13,3.8
14357,서울,2014-06-29,1,5,4,노블플로잇,이강서,0:01:16.8,1,9 -  -  - 10 - 10 - 9,4.8,1.6
14358,서울,2014-06-29,3,3,10,매직키,한성열,0:01:18.5,7,11 -  -  - 11 - 9 - 10,257.1,52.1
14359,서울,2014-06-29,3,9,8,마케비어스,유승완,0:01:17.3,1½,6 -  -  - 7 - 12 - 9,19,3.9
14360,서울,2014-06-29,3,4,2,문학의앙코르,이쿠,0:01:15.6,2,1 -  -  - 1 - 1 - 1,4.3,1.5
14361,서울,2014-06-29,11,11,14,조이더메이어,신이치,0:01:43.7,77,10 -  -  - 10 - 14 - 14,206,39.6
14362,서울,2014-06-29,11,9,6,낙승,김옥성,0:01:28.0,1¼,13 -  -  - 13 - 11 - 7,157.4,13.4
14363,서울,2014-06-29,11,7,8,황금지존,이상혁,0:01:28.2,목,11 -  -  - 11 - 13 - 10,51.7,5.4
14364,서울,2014-06-29,11,6,10,야호라이언,이기회,0:01:29.2,5,14 -  -  - 14 - 12 - 11,204.2,41.9
14365,서울,2014-06-29,2,2,5,야후디패션,박종현,0:01:09.8,1,2 -  -  - 3 - 4 - 4,83,10.7
14366,서울,2014-06-29,2,3,,보현보살,조한별,,출전제외, -  -  -  -  - ,0,0
14367,서울,2014-06-29,2,4,8,니콜,함완식,0:01:10.8,¾,9 -  -  - 9 - 7 - 8,30.2,4.2
14368,서울,2014-06-29,2,5,4,스트롱탱고,조경호,0:01:09.7,1,4 -  -  - 4 - 3 - 3,1.5,1
14369,서울,2014-06-29,2,6,3,돌진,이찬호,0:01:09.5,3,5 -  -  - 6 - 6 - 5,16,2.4
14370,서울,2014-06-29,2,7,1,댄싱리치,김귀배,0:01:08.8,,3 -  -  - 2 - 2 - 1,21.6,2.1
14371,서울,2014-06-29,6,10,9,늘푸른라이온,권석원,0:01:30.6,½,8 -  -  - 9 - 9 - 9,75.2,6.6
14372,서울,2014-06-29,4,8,6,당찬엑톤,이쿠,0:01:24.4,목,12 -  -  - 10 - 5 - 7,2.8,1.4
14373,서울,2014-06-29,3,8,9,단기천리,김혜선,0:01:17.4,½,10 -  -  - 10 - 8 - 8,31.4,5
14374,서울,2014-06-29,11,4,1,다이샨,이찬호,0:01:26.1,,2 -  -  - 5 - 4 - 3,8.4,2.3
14375,서울,2014-06-29,10,7,1,스페이스건,문세영,0:01:50.5,,4 - 4 - 2 - 4 - 4 - 2,4.6,1.9
14376,서울,2014-06-29,9,7,7,라스트무대,문세영,0:02:11.5,1¾,8 - 8 - 8 - 8 - 8 - 8,17.6,2.9
14377,서울,2014-06-29,9,1,9,[부]로드투프린스,김용근,0:02:12.2,2,1 - 1 - 1 - 1 - 2 - 6,7.7,1.7
14378,서울,2014-06-29,2,9,7,골드바,이상혁,0:01:10.6,4,7 -  -  - 7 - 8 - 7,49.1,5.4
14379,서울,2014-06-29,2,10,9,스피드캠프,안효리,0:01:11.3,3,8 -  -  - 8 - 9 - 9,285.1,18
14380,서울,2014-06-29,1,2,10,키스미,김옥성,0:01:18.3,1¼,6 -  -  - 7 - 8 - 10,44.5,7.4
14381,서울,2014-06-29,1,12,5,마니자이언트,서승운,0:01:17.1,1½,7 -  -  - 6 - 4 - 3,6.4,1.8
14382,서울,2014-06-29,2,8,6,클레이건,최범현,0:01:09.9,머리,6 -  -  - 5 - 5 - 6,8,1.9
14383,서울,2014-06-29,8,2,10,다이나스톰,한창민,0:01:23.0,5,14 -  -  - 12 - 14 - 13,18.3,4.2
14384,서울,2014-06-29,8,10,9,퀸즈스텝,조한별,0:01:22.2,½,10 -  -  - 8 - 8 - 11,48.8,8.5
14385,서울,2014-06-29,8,12,12,임자도,박현우,0:01:23.4,1,13 -  -  - 14 - 12 - 12,78.7,8
14386,서울,2014-06-29,1,14,7,원모어찬스,이쿠,0:01:17.7,2,12 -  -  - 12 - 11 - 11,150.5,17
14387,서울,2014-06-29,2,1,2,스타드퀸,한성열,0:01:08.9,¾,1 -  -  - 1 - 1 - 2,3.9,1.4
14388,서울,2014-06-29,1,1,9,플라이챔프,이기회,0:01:18.1,1½,5 -  -  - 5 - 6 - 6,11.9,3.7
14389,서울,2014-06-29,1,3,6,두손스마트,이아나,0:01:17.3,1¼,8 -  -  - 8 - 9 - 7,209.8,40
14390,서울,2014-06-29,1,4,8,해피포인트,문세영,0:01:17.8,½,11 -  -  - 11 - 12 - 12,52.2,12.9
14391,서울,2014-06-29,1,7,12,동방태양,전덕용,0:01:19.1,2,1 -  -  - 2 - 5 - 8,9.4,3
14392,서울,2014-06-29,1,9,14,동양의빛,박종현,0:01:19.5,1¼,14 -  -  - 14 - 14 - 14,230.7,43.2
14393,서울,2014-06-29,1,11,11,금빛비상,한성열,0:01:18.8,2½,2 -  -  - 1 - 1 - 5,90.5,16.5
14394,서울,2014-06-29,7,13,3,동방신화,송재철,0:01:21.5,1,13 -  -  - 13 - 12 - 8,26.6,5.1
14395,서울,2014-06-29,8,1,5,우먼차트,이아나,0:01:21.8,¾,3 -  -  - 3 - 3 - 1,45,6.5
14396,서울,2014-06-29,8,3,6,해제여제,지하주,0:01:21.8,코,5 -  -  - 6 - 6 - 3,32.5,5.3
14397,서울,2014-06-29,8,5,3,엘리누나,이찬호,0:01:21.6,1¾,6 -  -  - 7 - 7 - 5,11.3,3.4
14398,서울,2014-06-29,8,6,11,베스트하이,이상혁,0:01:23.3,1¼,1 -  -  - 2 - 2 - 7,65.4,10.4
14399,서울,2014-06-29,8,7,4,허리케인점프,함완식,0:01:21.6,목,11 -  -  - 9 - 9 - 6,1.9,1.1
14400,서울,2014-06-29,8,9,2,포트실버,유승완,0:01:21.3,목,9 -  -  - 11 - 10 - 2,7,2.2
14401,서울,2014-06-29,8,11,14,홀리플라잉,박종현,0:01:24.5,3,2 -  -  - 1 - 1 - 9,35.2,5.2
14402,서울,2014-06-29,8,13,13,비도버패스,임기원,0:01:23.9,3,7 -  -  - 10 - 11 - 14,82.5,13.4
14403,서울,2014-06-29,9,6,6,초원여제,함완식,0:02:11.2,2½,5 - 5 - 5 - 6 - 6 - 7,38.6,4.4
14404,서울,2014-06-29,9,8,5,천년동안,조경호,0:02:10.8,¾,4 - 4 - 4 - 4 - 4 - 3,7.3,1.6
14405,서울,2014-06-29,10,10,11,하얀누리,신이치,0:01:53.3,2½,2 - 2 - 5 - 8 - 8 - 10,58.5,12.9
14406,서울,2014-06-29,11,14,4,마리카,장추열,0:01:26.9,코,7 -  -  - 6 - 6 - 4,20.4,2.5
14407,서울,2014-06-29,3,5,5,스트롱퓨처,김옥성,0:01:16.5,2,8 -  -  - 8 - 7 - 7,195.1,14.2
14408,서울,2014-06-29,3,10,12,뉴레이스,임기원,0:01:21.3,12,12 -  -  - 12 - 11 - 12,104.3,10
14409,서울,2014-06-29,3,12,7,성원으뜸,신이치,0:01:17.0,2½,7 -  -  - 4 - 3 - 5,26.8,4.3
14410,서울,2014-06-29,4,2,13,틸드퀸,안효리,0:01:27.0,¾,7 -  -  - 11 - 11 - 12,359.9,45.1
14411,서울,2014-06-29,4,6,9,두손퍼스트,유승완,0:01:25.1,1¼,9 -  -  - 6 - 7 - 5,11.2,2.9
14412,서울,2014-06-29,4,11,2,신가람,윤태혁,0:01:23.6,3,1 -  -  - 1 - 1 - 2,7.4,2.4
14413,서울,2014-06-29,5,1,2,밀크몬스터,서승운,0:01:23.0,2,1 -  -  - 1 - 1 - 2,1.4,1.1
14414,서울,2014-06-29,5,3,5,아침고요,최원준,0:01:23.9,¾,7 -  -  - 7 - 7 - 8,18.3,1.7
14415,서울,2014-06-29,5,6,1,빛나는새벽,문세영,0:01:22.7,,2 -  -  - 2 - 2 - 1,3,1.2
14416,서울,2014-06-29,6,1,7,티보잉,신이치,0:01:30.5,¾,5 -  -  - 3 - 3 - 6,46.4,7.1
14417,서울,2014-06-29,6,3,8,센추리클럽,김용근,0:01:30.5,½,9 -  -  - 7 - 8 - 8,75.1,9.7
14418,서울,2014-06-29,6,7,5,럭셔리원,조한별,0:01:30.2,1½,2 -  -  - 2 - 2 - 2,35.2,3.3
14419,서울,2014-06-29,6,9,6,금련,이쿠,0:01:30.3,1,7 -  -  - 8 - 7 - 7,18.5,2.8
14420,서울,2014-06-29,7,2,7,무미아준,이찬호,0:01:21.9,머리,4 -  -  - 6 - 6 - 4,10.6,2.7
14421,서울,2014-06-29,7,3,1,질풍대세,문세영,0:01:20.1,,2 -  -  - 2 - 2 - 1,3.5,1.7
14422,서울,2014-06-29,7,6,13,스트롱필링,이강서,0:01:25.2,2½,5 -  -  - 3 - 4 - 10,59.7,15
14423,서울,2014-06-29,11,5,7,천마,임기원,0:01:28.1,¾,4 -  -  - 7 - 7 - 6,13,2.4
14424,서울,2014-06-29,10,8,2,집념,박병윤,0:01:50.6,½,1 - 1 - 1 - 1 - 1 - 1,7.8,2.5
14425,서울,2014-06-29,10,1,8,엘캄페온,이쿠,0:01:52.7,4,12 - 12 - 12 - 12 - 12 - 11,6.5,2.1
14426,서울,2014-06-29,7,10,4,스마티특급,안효리,0:01:21.5,목,11 -  -  - 10 - 8 - 6,59.3,9.2
14427,서울,2014-06-29,5,5,4,일비,장추열,0:01:23.7,2½,3 -  -  - 4 - 4 - 3,20.4,2.4
14428,서울,2014-06-29,4,10,10,빅머니,한창민,0:01:25.7,3,13 -  -  - 12 - 12 - 11,433.1,45.1
14429,서울,2014-06-29,4,1,5,사금파리,조한별,0:01:24.4,4,6 -  -  - 9 - 10 - 9,244.2,12.2
14430,서울,2014-06-29,4,12,11,럭키시스터,신이치,0:01:26.6,5,11 -  -  - 8 - 9 - 10,40.3,6
14431,서울,2014-06-29,6,2,10,첫선택,김옥성,0:01:31.5,5,10 -  -  - 10 - 10 - 10,42,4.6
14432,서울,2014-06-29,7,1,9,미스로브,박현우,0:01:22.5,3,1 -  -  - 1 - 1 - 2,6.1,2.5
14433,서울,2014-06-29,7,7,12,샌드서핑,김옥성,0:01:24.8,¾,6 -  -  - 8 - 11 - 12,125.8,20.4
