ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
17062,서울,2014-09-20,한,거,,57,신우철,이수홍,467
17063,서울,2014-09-20,한,거,,57,홍대유,김창식,437
17064,서울,2014-09-20,한,거,,55,박대흥,지원철,473
17065,서울,2014-09-20,한,거,,57,임봉춘,박정열,434
17066,서울,2014-09-20,한,거,,55,박천서,천병득,459
17067,서울,2014-09-20,한,거,,55,박천서,이동일,457
17068,서울,2014-09-20,한,거,,55,하재흥,김석환,446
17069,서울,2014-09-20,한,거,,55,박대흥,김원숙,512
17070,서울,2014-09-20,한,거,,55,박천서,이상승,430
17071,서울,2014-09-20,한,암,,54,최상식,제일사료(주),479
17072,서울,2014-09-20,한,암,,51,배휴준,김용래,444
17073,서울,2014-09-20,한,암,,55.5,최영주,김용래,433
17074,서울,2014-09-20,한,암,,55,박병일,오호극,473
17075,서울,2014-09-20,한,암,,50,김호,이용대,459
17076,서울,2014-09-20,한,암,,54,김윤섭,정수남,444
17077,서울,2014-09-20,한,암,,55,서범석,오왕근,457
17078,서울,2014-09-20,한,암,,54,서범석,서순배,467
17079,서울,2014-09-20,한,암,,55,유재길,김수경,431
17080,서울,2014-09-20,한,암,,55,최영주,박성구,460
17081,서울,2014-09-20,한,암,,53,강명준,베스트샤인조합,431
17082,서울,2014-09-20,한,암,,53,황영원,장원철,481
17083,서울,2014-09-20,한,암,,53,최상식,장재형,441
17084,서울,2014-09-20,한,암,,53,서홍수,이계성,469
17085,서울,2014-09-20,한,암,,53,이관호,박재범,434
17086,서울,2014-09-20,한,암,,54,최상식,조동식,464
17087,서울,2014-09-20,한,암,,52,배대선,이용성,403
17088,서울,2014-09-20,한,암,,54,이희영,홍기석,403
17089,서울,2014-09-20,한,암,,54,안해양,최동천,490
17090,서울,2014-09-20,한,암,,54,김순근,권태우,480
17091,서울,2014-09-20,한,암,,51,배휴준,김용래,482
17092,서울,2014-09-20,한,암,,54,황영원,김순건,393
17093,서울,2014-09-20,한,암,,54,지용철,임수복,487
17094,서울,2014-09-20,한,암,,53,정지은,김창만,484
17095,서울,2014-09-20,한,암,,53,최상식,오상철,457
17096,서울,2014-09-20,한,암,,54.5,김학수,전기섭,401
17097,서울,2014-09-20,한,암,,51,심승태,김종욱,474
17098,서울,2014-09-20,한,암,,53.5,배휴준,송용만,449
17099,서울,2014-09-20,한,암,,53,유재길,서부,461
17100,서울,2014-09-20,한,암,,53.5,이신영,라온건설,461
17101,서울,2014-09-20,한,암,,53,정호익,박남성,509
17102,서울,2014-09-20,한,암,,52.5,박윤규,박덕희,435
17103,서울,2014-09-20,한,암,,56,박대흥,김원숙,456
17104,서울,2014-09-20,한,암,,51,김호,곽승용,454
17105,서울,2014-09-20,한,암,,55,박대흥,최애식,458
17106,서울,2014-09-20,한,암,,51,임봉춘,김진태a,454
17107,서울,2014-09-20,한,암,,52,손영표,김지훈,436
17108,서울,2014-09-20,미,암,,52.5,배대선,최홍일,445
17109,서울,2014-09-20,미,암,,51,신우철,조진환,451
17110,서울,2014-09-20,한,암,,51,손영표,김종한,487
17111,서울,2014-09-20,한,암,,51,김호,부창클럽,494
17112,서울,2014-09-20,한,암,,55,정호익,최현기,470
17113,서울,2014-09-20,한,암,,54,하재흥,권영술,481
17114,서울,2014-09-20,한,암,,54.5,지용훈,정수남,495
17115,서울,2014-09-20,미,암,,53,이신영,김도욱,471
17116,서울,2014-09-20,미,암,,55,박흥진,홍상기,505
17117,서울,2014-09-20,미,암,,53,최용구,김병진,507
17118,서울,2014-09-20,한,암,,55,박희철,(주)자성실업,421
17119,서울,2014-09-20,미,암,,52.5,박흥진,변완석,466
17120,서울,2014-09-20,미,암,,50,심승태,김종욱,458
17121,서울,2014-09-20,미,암,,50,서인석,민형근,463
17122,서울,2014-09-20,미,암,,51.5,이희영,인천연합,468
17123,서울,2014-09-20,한,암,,53,안병기,전성열,490
17124,서울,2014-09-20,한,암,,54,지용철,김선식,461
17125,서울,2014-09-20,한,암,,51,안해양,황택영,480
17126,서울,2014-09-20,한,암,,56,김효섭,드림커뮤니티,495
17127,서울,2014-09-20,한,암,,54.5,손영표,정세능,462
17128,서울,2014-09-20,한,암,,54.5,김동균,박준배,436
17129,서울,2014-09-20,한,암,,54,임봉춘,김진태a,477
17130,서울,2014-09-20,미,암,,50,박윤규,박기태,498
17131,서울,2014-09-20,한,암,,53,양재철,함춘,413
17132,서울,2014-09-20,한,암,,55.5,서정하,로열패밀리,481
17133,서울,2014-09-20,한,암,,53,지용철,최성룡,470
17134,서울,2014-09-20,한,암,,53,김윤섭,박상선,421
17135,서울,2014-09-20,미,암,,54.5,유재길,김수경,481
17136,서울,2014-09-20,한,암,,51,우창구,장수영,419
17137,서울,2014-09-21,한,수,,53,정호익,김태성,492
17138,서울,2014-09-21,한,수,,52,곽영효,전영채,478
17139,서울,2014-09-21,한,거,,56,박대흥,남승현,502
17140,서울,2014-09-21,한,거,,54,이신영,(주)녹원목장,436
17141,서울,2014-09-21,한,거,,54.5,배휴준,김윤호,468
17142,서울,2014-09-21,한,거,,55,이희영,김상식,428
17143,서울,2014-09-21,한,거,,53,이관호,(주)성은,477
17144,서울,2014-09-21,한,암,,54,심승태,김순건,482
17145,서울,2014-09-21,한,암,,53,김양선,유희태,491
17146,서울,2014-09-21,한,암,,53,안해양,황은호,435
17147,서울,2014-09-21,한,암,,54,김호,김정성,420
17148,서울,2014-09-21,한,암,,52,안병기,안병렬,469
17149,서울,2014-09-21,한,암,,54,최영주,김근영,455
17150,서울,2014-09-21,한,암,,53,서인석,김광두,452
17151,서울,2014-09-21,한,암,,53,박종곤,최명균,489
17152,서울,2014-09-21,미,암,,53,신우철,권경자,485
17153,서울,2014-09-21,미,암,,55,김점오,고영욱,435
17154,서울,2014-09-21,미,암,,54,허재영,류재욱,440
17155,서울,2014-09-21,미,암,,54,신우철,(주)비엠씨,446
17156,서울,2014-09-21,한,암,,55,유재길,허건호,412
17157,서울,2014-09-21,한,암,,54,박대흥,민승기,454
17158,서울,2014-09-21,한,암,,55,서정하,이창용,471
17159,서울,2014-09-21,한,암,,55,양재철,함춘,441
17160,서울,2014-09-21,한,암,,55,안해양,우빈레저,486
17161,서울,2014-09-21,한,암,,55,최상식,조동식,401
17162,서울,2014-09-21,한,암,,53,배대선,구자선,458
17163,서울,2014-09-21,한,암,,53,최용구,박재범,465
17164,서울,2014-09-21,호,암,,52.5,서인석,고영욱,477
17165,서울,2014-09-21,미,암,,53,안해양,허남양,473
17166,서울,2014-09-21,한,암,,54,김윤섭,제주축협,460
17167,서울,2014-09-21,한,암,,53,배대선,이한목,468
17168,서울,2014-09-21,한,암,,55,손영표,김지훈,469
17169,서울,2014-09-21,한,암,,52.5,임봉춘,장세창,465
17170,서울,2014-09-21,한,암,,51,박윤규,김성규,471
17171,서울,2014-09-21,호,암,,50,임봉춘,곽승용,455
17172,서울,2014-09-21,한,암,,57.5,정호익,백국인,444
17173,서울,2014-09-21,한,암,,54,안해양,포트폴리오,457
17174,서울,2014-09-21,한,암,,54,김순근,김창식,431
17175,서울,2014-09-21,호,암,,53,서홍수,이효선,458
17176,서울,2014-09-21,한,암,,54,서홍수,오종택,432
17177,서울,2014-09-21,한,암,,54,양희진,고영욱,453
17178,서울,2014-09-21,미,암,,53,최상식,홍금희,462
17179,서울,2014-09-21,한,암,,54,구자흥,김석헌,496
17180,서울,2014-09-21,한,암,,54,김점오,김종식,422
17181,서울,2014-09-21,한,암,,53,김순근,박재천,496
17182,서울,2014-09-21,한,암,,53,곽영효,김양호,438
17183,서울,2014-09-21,한,암,,54,최영주,링크폴로,466
17184,서울,2014-09-21,한,암,,53,안병기,홍종운,441
17185,서울,2014-09-21,한,암,,56,하재흥,이수행,478
17186,서울,2014-09-21,한,거,,52.5,양재철,김윤기,465
17187,서울,2014-09-21,한,거,,56.5,배대선,박복용,472
17188,서울,2014-09-21,한,거,,55,양희진,고창협,442
17189,서울,2014-09-21,한,거,,56,곽영효,강용식,449
17190,서울,2014-09-21,한,거,,56,최용구,김병진,456
17191,서울,2014-09-21,미,거,,56,박희철,정동진,507
17192,서울,2014-09-21,한,거,,52,배대선,(주)성은,507
17193,서울,2014-09-21,한,거,,50,심승태,조금제,484
17194,서울,2014-09-21,한,거,,54,정호익,박종율,476
17195,서울,2014-09-21,한,거,,57,손영표,정찬헌,474
17196,서울,2014-09-21,한,거,,57,정호익,최현기,460
17197,서울,2014-09-21,한,거,,55,홍대유,김인호,431
17198,서울,2014-09-21,한,거,,55,양희진,최현기,467
17199,서울,2014-09-21,한,거,,56,임봉춘,민홍기,479
17200,서울,2014-09-21,미,수,,54,이관호,박재범,493
17201,서울,2014-09-21,미,수,,54,박종곤,허남이,475
17202,서울,2014-09-21,미,수,,54.5,우창구,과천시설관리공단,471
17203,서울,2014-09-21,한,수,,56.5,지용훈,이선호,506
17204,서울,2014-09-21,한,수,,51,곽영효,양수화,507
17205,서울,2014-09-21,한,수,,51,지용철,이수길,478
17206,서울,2014-09-21,한,수,,54.5,김양선,강석대,437
17207,서울,2014-09-21,한,수,,55.5,허재영,우상우,522
17208,서울,2014-09-21,한,수,,56,서인석,오호극,501
17209,서울,2014-09-21,한,수,,55,박흥진,김도윤,478
17210,서울,2014-09-21,한,수,,52,박윤규,권영원,452
17211,서울,2014-09-21,한,수,,55,박윤규,박기태,480
17212,서울,2014-09-21,한,수,,57,최영주,이미경,479
17213,서울,2014-09-21,한,수,,55,임봉춘,이종휘,448
17214,서울,2014-09-21,한,수,,53,정지은,권광세,452
17215,서울,2014-09-21,한,수,,54,김호,지원철,459
17216,서울,2014-09-21,한,수,,57,김윤섭,박정열,488
17217,서울,2014-09-21,한,수,,54.5,신삼영,배태곤,463
17218,서울,2014-09-21,한,수,,54.5,구자흥,이관형,466
17219,서울,2014-09-21,한,수,,57,안병기,박남성,509
17220,서울,2014-09-21,한,수,,57,김양선,최영열,448
17221,서울,2014-09-21,한,수,,57,양희진,강홍수,463
17222,서울,2014-09-21,한,수,,55,김대근,한일사료,458
17223,서울,2014-09-21,한,수,,54,강명준,권인택,450
17224,서울,2014-09-21,미,수,,55,박대흥,남승현,472
17225,서울,2014-09-21,한,수,,55,홍대유,정춘복,0
17226,서울,2014-09-21,미,수,,55,최봉주,김호진,485
17227,서울,2014-09-21,미,수,,53,이신영,일진코스메틱,476
17228,서울,2014-09-21,미,수,,55,배휴준,김윤호,475
17229,서울,2014-09-21,한,수,,53,김양선,강석대,491
17230,서울,2014-09-21,한,수,,53,심승태,조금제,440
17231,서울,2014-09-21,한,수,,53,유재길,김수경,441
17232,서울,2014-09-21,한,수,,51,송문길,이승근,437
17233,서울,2014-09-21,한,수,,56,박윤규,장석린외1인(신치구),465
17234,서울,2014-09-21,한,수,,55,김학수,지경미,461
17235,서울,2014-09-21,한,수,,55.5,김호,진교원,492
17236,서울,2014-09-21,한,수,,56,김대근,문재식,447
17237,서울,2014-09-21,한,수,,56,유재길,오왕근,477
17238,서울,2014-09-21,한,수,,57,하재흥,지성한,465
17239,서울,2014-09-21,한,수,,54,이신영,황은호,477
17240,서울,2014-09-21,한,수,,57.5,배휴준,오상철,491
17241,서울,2014-09-21,한,수,,56,박희철,정동진,470
17242,서울,2014-09-21,한,수,,56,지용철,황의영,474
17243,서울,2014-09-21,호,수,,55.5,서인석,민형근,506
17244,서울,2014-09-21,미,수,,56,김순근,박재천,481
17245,서울,2014-09-21,한,수,,55,김대근,현태봉,495
17246,서울,2014-09-21,한,수,,57.5,정호익,박정재,474
17247,서울,2014-09-21,한,수,,57,박희철,이효선,471
17248,서울,2014-09-21,한,수,,56,유재길,허건호,454
17249,서울,2014-09-21,미,수,,53,김순근,김순주,449
17250,서울,2014-09-27,한,암,,54,유재길,오왕근,455
17251,서울,2014-09-27,한,암,,54,정호익,조동식,435
17252,서울,2014-09-27,한,암,,50,정호익,강상우,438
17253,서울,2014-09-27,한,암,,55,신삼영,드림커뮤니티,476
17254,서울,2014-09-27,한,암,,53,김동균,최상기,453
17255,서울,2014-09-27,한,암,,53,배대선,박복용,440
17256,서울,2014-09-27,한,암,,56,이희영,서순배,488
17257,서울,2014-09-27,한,암,,54,곽영효,강용식,431
17258,서울,2014-09-27,한,암,,53,이희영,허남양,450
17259,서울,2014-09-27,한,거,,51,최봉주,박종율,491
17260,서울,2014-09-27,한,거,,52,양재철,함춘,441
17261,서울,2014-09-27,일,거,,53.5,박윤규,조병해,526
17262,서울,2014-09-27,한,거,,56,김동균,이기훈,481
17263,서울,2014-09-27,한,거,,57,박천서,김도욱,471
17264,서울,2014-09-27,미,거,,55,하재흥,강균호,467
17265,서울,2014-09-27,한,암,,50,양재철,김윤기,443
17266,서울,2014-09-27,한,암,,53,박희철,신영식,452
17267,서울,2014-09-27,한,암,,54,김순근,최동천,444
17268,서울,2014-09-27,한,암,,50,박천서,한영석,483
17269,서울,2014-09-27,한,암,,54,허재영,고창범,467
17270,서울,2014-09-27,한,암,,55,최영주,(주)비엠씨,489
17271,서울,2014-09-27,한,암,,50.5,박재우,김세권,455
17272,서울,2014-09-27,한,암,,56,김호,김종식,480
17273,서울,2014-09-27,한,암,,53,안병기,우태율,518
17274,서울,2014-09-27,한,암,,53,지용철,정수남,490
17275,서울,2014-09-27,한,암,,54,김학수,박성구,453
17276,서울,2014-09-27,한,암,,54,신우철,황철연,478
17277,서울,2014-09-27,한,암,,54,최봉주,조동식,442
17278,서울,2014-09-27,한,암,,54,김윤섭,제주축산개발,451
17279,서울,2014-09-27,한,암,,53,박대흥,김원숙,453
17280,서울,2014-09-27,한,암,,53,최상식,장재형,493
17281,서울,2014-09-27,미,암,,53,이신영,일진코스메틱,444
17282,서울,2014-09-27,미,암,,53,김양선,길용우,464
17283,서울,2014-09-27,한,암,,54,우창구,명인환,429
17284,서울,2014-09-27,한,수,,55.5,서홍수,서순배,446
17285,서울,2014-09-27,한,수,,54.5,박희철,최용도,474
17286,서울,2014-09-27,미,수,,52,박종곤,허남이,481
17287,서울,2014-09-27,미,수,,51.5,지용훈,오현주,428
17288,서울,2014-09-27,미,수,,54.5,양희진,류재욱,478
17289,서울,2014-09-27,미,수,,53,안병기,박남성,511
17290,서울,2014-09-27,한,암,,54,박천서,김봉섭,420
17291,서울,2014-09-27,한,암,,55,양희진,구경회,425
17292,서울,2014-09-27,한,암,,52,서인석,서상주,466
17293,서울,2014-09-27,한,암,,55,박종곤,최명균,463
17294,서울,2014-09-27,한,암,,55,허재영,조병해,453
17295,서울,2014-09-27,한,암,,54,안병기,홍종운,498
17296,서울,2014-09-27,한,암,,53,임봉춘,신건호,441
17297,서울,2014-09-27,한,암,,55,이관호,금악목장,449
17298,서울,2014-09-27,한,암,,53.5,곽영효,한광세,445
17299,서울,2014-09-27,한,암,,53,홍대유,정춘복,438
17300,서울,2014-09-27,한,암,,56,지용철,조창석,480
17301,서울,2014-09-27,한,암,,56,박천서,박병룡,494
17302,서울,2014-09-27,한,암,,56,서인석,조창규,462
17303,서울,2014-09-27,한,암,,53,박재우,서순배,464
17304,서울,2014-09-27,한,암,,56,우창구,이보원,462
17305,서울,2014-09-27,한,암,,53,최상식,장재형,504
17306,서울,2014-09-27,한,암,,56,황영원,청호컴넷(주),418
17307,서울,2014-09-27,한,암,,56,박대흥,지대섭,440
17308,서울,2014-09-27,미,암,,51.5,김양선,(주)나스카,496
17309,서울,2014-09-27,한,암,,53,홍대유,노병석,463
17310,서울,2014-09-27,한,암,,50,임봉춘,청호컴넷(주),443
17311,서울,2014-09-27,한,암,,53.5,이관호,이상승,436
17312,서울,2014-09-27,한,암,,52,허재영,광장마레,433
17313,서울,2014-09-27,한,암,,54.5,김점오,문창완,473
17314,서울,2014-09-27,한,암,,53,유재길,박정열,446
17315,서울,2014-09-27,한,암,,53,곽영효,김명식,457
17316,서울,2014-09-27,한,암,,54,최용구,플래너스,493
17317,서울,2014-09-27,한,암,,50,강명준,김광영,443
17318,서울,2014-09-27,한,암,,55,김호,이종원,499
17319,서울,2014-09-27,한,암,,50,황영원,김순건,397
17320,서울,2014-09-27,한,암,,54,박윤규,박덕희,460
17321,서울,2014-09-27,한,암,,53,송문길,최몽주,460
17322,서울,2014-09-27,한,암,,54,최상식,이기철,432
17323,서울,2014-09-27,한,암,,54,김효섭,민형근,491
17324,서울,2014-09-27,한,암,,53,유재길,오왕근,424
17325,서울,2014-09-27,한,암,,54,정호익,강상우,404
17326,서울,2014-09-27,한,암,,54,하재흥,김경민,480
17327,서울,2014-09-27,한,암,,54,박윤규,김문화,453
17328,서울,2014-09-27,한,암,,54,김순근,청호컴넷(주),451
17329,서울,2014-09-27,한,암,,54,지용철,최성룡,444
17330,서울,2014-09-27,한,암,,51,배휴준,이성재,515
17331,서울,2014-09-27,미,암,,53,김양선,유희태,470
17332,서울,2014-09-27,뉴,암,,50,손영표,조금제,463
17333,서울,2014-09-27,미,암,,54,박흥진,변완석,488
17334,서울,2014-09-27,미,암,,53,이신영,이수홍,465
17335,서울,2014-09-27,미,암,,54,유재길,김명식,465
17336,서울,2014-09-27,한,암,,53,박재우,조창규,451
17337,서울,2014-09-27,한,암,,55,김점오,과천시설관리공단,427
17338,서울,2014-09-27,한,암,,50,황영원,김순건,422
17339,서울,2014-09-27,한,수,,55.5,서인석,고창범,473
17340,서울,2014-09-27,한,수,,51.5,임봉춘,정안,456
17341,서울,2014-09-27,한,수,,56,박희철,김창희,471
17342,서울,2014-09-27,한,수,,54.5,박대흥,김원숙,498
17343,서울,2014-09-27,한,수,,54.5,신삼영,드림커뮤니티,479
